id	marca	cod_fab	cod_int	cat	modelo	desc	preco	cor
198	DITA	7899903703957	DITA13536	BOBINA DE INGNIÇÃO		CLIO/KANGOO//MEGANE/SCENIC	57,77	#912e2e
199	DITA	7899903703964	DITA13537	BOBINA DE INGNIÇÃO		PASSAT VR6 1.8/FORD GALAXY/ MB V-CLASS	328,33	#912e2e
200	DITA	7899903703971	DITA13538	BOBINA DE INGNIÇÃO		TWINGO 1.2/R19 1.6/CLIO 1.6/ TRAFFIC	53,2	#912e2e
201	DITA	7899903703988	DITA13539	BOBINA DE INGNIÇÃO		MERCEDES C180/200/230/280/E200/230	103,37	#912e2e
202	DITA	7899903703995	DITA13540	BOBINA DE INGNIÇÃO		ASTRA 93/98/VECTRA 93/95/OMEGA	106,4	#912e2e
203	DITA	7899903704008	DITA13541	BOBINA DE INGNIÇÃO		AUDI A4/A6/A8/PASSAT VR6 2.8	331,36	#912e2e
204	DITA	7899903704015	DITA13542	BOBINA DE INGNIÇÃO		VOLVO 850/S70 RENAULT	114	#912e2e
205	DITA	7899903704022	DITA13543	BOBINA DE INGNIÇÃO		PEUGEOT 106/205 CITROEN AX	41,04	#912e2e
206	DITA	7899903704039	DITA13544	BOBINA DE INGNIÇÃO		TEMPRA/TIPO/UNO	57,77	#912e2e
207	DITA	7899903704046	DITA13545	BOBINA DE INGNIÇÃO		TEMPRA SW/TIPO 1.6/UNO 1.4	45,6	#912e2e
208	DITA	7899903704053	DITA13546	BOBINA DE INGNIÇÃO		GRAND CHEROKEE/JEEP WRANGLER 6CC	42,55	#912e2e
209	DITA	7899903704060	DITA13547	BOBINA DE INGNIÇÃO		DAKOTA V6/V8	45,6	#912e2e
210	DITA	7899903704077	DITA13548	BOBINA DE INGNIÇÃO		TOYOTA CAMRY 92/95/RAV4 94/96	45,6	#912e2e
211	DITA	7899903704084	DITA13549	BOBINA DE INGNIÇÃO		MEGANE/SCENIC/LAGUNA 1.8 2.0	42,55	#912e2e
212	DITA	7899903704091	DITA13550	BOBINA DE INGNIÇÃO		ASTRA/VECTRA/ZAFIRA	92,72	#912e2e
213	DITA	7899903704107	DITA13551	BOBINA DE INGNIÇÃO		UNO/PALIO/SIENA/DOBLO/IDEA/PUNTO	92,72	#912e2e
214	DITA	7899903704114	DITA13552	BOBINA DE INGNIÇÃO		PALIO/SIENA/DOBLO/STRADA1.6 16V MPI	121,6	#912e2e
215	DITA	7899903704121	DITA13553	BOBINA DE INGNIÇÃO		ASTRA/MERIVA/STILO 1.8 16V/ZAFIRA	220,39	#912e2e
216	DITA	7899903704138	DITA13554	BOBINA DE INGNIÇÃO		CHRYSLER GRAN CARAVAN 90/98	148,96	#912e2e
217	DITA	7899903704145	DITA13555	BOBINA DE INGNIÇÃO		AUDI A3/S3/TT/CORDOBA/GOLF IV	106,4	#912e2e
218	DITA	7899903704152	DITA13556	BOBINA DE INGNIÇÃO		CLIO 1.0 8V/KANGOO/LOGAN/TWINGO 1.0 1.2 8V	106,4	#912e2e
219	DITA	7899903704169	DITA13557	BOBINA DE INGNIÇÃO		FIESTA/KA/ECOSPORT/COURIER/FOCUS	101,84	#912e2e
220	DITA	7899903704176	DITA13558	BOBINA DE INGNIÇÃO		MEGANE 1.6/LAGUNA 2.0 16V/VOLVO	63,84	#912e2e
221	DITA	7899903704183	DITA13559	BOBINA DE INGNIÇÃO		BMW 318/320/325/520/525/530/540/730	98,8	#912e2e
222	DITA	7899903704190	DITA13560	BOBINA DE INGNIÇÃO		RANGER/EXPLORER V6 IMPORTADA	129,2	#912e2e
223	DITA	7899903704206	DITA13561	BOBINA DE INGNIÇÃO		STILO/DOBLO 1.6 16V/MARE/BRAVA 1.8	80,57	#912e2e
224	DITA	7899903704213	DITA13562	BOBINA DE INGNIÇÃO		STILO 2.4 20V/IDEA/PUNTO 1.4 8V	80,57	#912e2e
225	DITA	7899903704220	DITA13563	BOBINA DE INGNIÇÃO		MERCEDES CLASSE A160/A190	235,61	#912e2e
226	DITA	7899903704237	DITA13564	BOBINA DE INGNIÇÃO		GOL 1.0 MI 97/ 8 E 16V KOMBI FLEX	79,04	#912e2e
227	DITA	7899903704244	DITA13565	BOBINA DE INGNIÇÃO		GOL GII/III MI 1.6 1.8 2.0/SANTANA/QUANTUM/SAVEIRO	48,64	#912e2e
228	DITA	7899903704251	DITA13566	BOBINA DE INGNIÇÃO		MONZA/KADETT/IPANEMA 1.8 2.0 EFI	51,68	#912e2e
229	DITA	7899903704268	DITA13567	BOBINA DE INGNIÇÃO		TOYOTA COROLLA 92/99/CAMRY /92	72,97	#912e2e
230	DITA	7899903704275	DITA13568	BOBINA DE INGNIÇÃO		 BLAZER/S10 4.3 V6	53,2	#912e2e
231	DITA	7899903704282	DITA13569	BOBINA DE INGNIÇÃO		TOYOTA COROLLA/CELICA/RAV4	48,64	#912e2e
232	DITA	7899903704299	DITA13570	BOBINA DE INGNIÇÃO		MITSUBISHI ECLIPSE/MAZDA	48,64	#912e2e
233	DITA	7899903704305	DITA13571	BOBINA DE INGNIÇÃO		NISSAN PATHFINDER/XTERRA/MURANO	74,48	#912e2e
234	DITA	7899903704312	DITA13572	BOBINA DE INGNIÇÃO		ASTRA 93/98/VECTRA97/99 1.8 2.0 16V/KADETT/IPANEMA	94,24	#912e2e
235	DITA	7899903704343	DITA13573	BOBINA DE INGNIÇÃO		GOL/PARATI/SAV. GIII/IV1.6 1.8 FLEX/FOX	91,2	#912e2e
236	DITA	7899903704350	DITA13574	BOBINA DE INGNIÇÃO		POLO 1.4 16V/GOLF IV 1.6	88,17	#912e2e
237	DITA	7899903704367	DITA13575	BOBINA DE INGNIÇÃO		AUDI A3/A4/A6/RS4/S4/GOLF IV/PASSAT	88,17	#912e2e
238	DITA	7899903704374	DITA13576	BOBINA DE INGNIÇÃO		LAND ROVER 2.5 V6	94,24	#912e2e
239	DITA	7899903704381	DITA13577	BOBINA DE INGNIÇÃO		ASTRA/CORSA 16V/A4/GOLF V	144,4	#912e2e
240	DITA	7899903704398	DITA13578	BOBINA DE INGNIÇÃO		ASTRA/VECTRA/ZAFIRA/MERIVA 1.8 16V	220,39	#912e2e
241	DITA	7899903704404	DITA13579	BOBINA DE INGNIÇÃO		AUDI/BORA/GOL GV1.0VHT/SANTANA/GOLF	250,81	#912e2e
242	DITA	7899903704411	DITA13580	BOBINA DE INGNIÇÃO		BRAVA/MAREA/PUNTO 1.8 16V	130,72	#912e2e
243	DITA	7899903704428	DITA13581	BOBINA DE INGNIÇÃO		CORSA 1.0 1.4 EFI	39,52	#912e2e
244	DITA	7899903704435	DITA13582	BOBINA DE INGNIÇÃO		POINTER/GOL/VERONA/ESCORT/LOGUS	63,84	#912e2e
245	DITA	7899903704442	DITA13583	BOBINA DE INGNIÇÃO		CITROEN/PEUGEOT 3.0 V6	63,84	#912e2e
246	DITA	7899903704459	DITA13584	BOBINA DE INGNIÇÃO		KIA/HYUNDAI ACCENT 95/02	86,64	#912e2e
247	DITA	7899903704466	DITA13585	BOBINA DE INGNIÇÃO		TOYOTA LEXUS/CAMRY 96/02	72,97	#912e2e
248	DITA	7899903704473	DITA13586	BOBINA DE INGNIÇÃO		TOYOTA RUNNER	68,4	#912e2e
249	DITA	7899903704480	DITA13587	BOBINA DE INGNIÇÃO		TOYOTA COROLLA	68,4	#912e2e
250	DITA	7899903704497	DITA13588	BOBINA DE INGNIÇÃO		TOYOTA CRAWN/LEXUS 98/02 4 PINOS	98,8	#912e2e
251	DITA	7899903704503	DITA13589	BOBINA DE INGNIÇÃO		HONDA CIVIC 01/03 1.4 1.6 1.7/ACURA	118,56	#912e2e
252	DITA	7899903704510	DITA13590	BOBINA DE INGNIÇÃO		NISSAN INFINITI 96/99/DATSUN 95/99	76	#912e2e
253	DITA	7899903704527	DITA13591	BOBINA DE INGNIÇÃO		TOYOTA LEXUS 99/02	100,32	#912e2e
254	DITA	7899903704534	DITA13592	BOBINA DE INGNIÇÃO		SUZUKI/HYUNDAI	100,32	#912e2e
255	DITA	7899903704541	DITA13593	BOBINA DE INGNIÇÃO		KIA SPORTAGE 95/02	71,44	#912e2e
256	DITA	7899903704558	DITA13594	BOBINA DE INGNIÇÃO		HYUNDAI SONATA 99/04 3 PINOS	63,84	#912e2e
257	DITA	7899903704565	DITA13595	BOBINA DE INGNIÇÃO		DODGE DAKOTA 97/02	145,92	#912e2e
258	DITA	7899903704572	DITA13596	BOBINA DE INGNIÇÃO		CIVIC 02/05 ACCORD 03/05 CR-V 94/05	103,37	#912e2e
259	DITA	7899903704589	DITA13597	BOBINA DE INGNIÇÃO		TOYOTA COROLLA 02/07 1.6I 1.8I	97,27	#912e2e
260	DITA	7899903704596	DITA13598	BOBINA DE INGNIÇÃO		TOYOTA COROLLA 00/02/CELICA	114	#912e2e
261	DITA	7899903704602	DITA13599	BOBINA DE INGNIÇÃO		COROLLA FIELDER 1.8 16V, 1.8 VVTL /CELICA	114	#912e2e
262	DITA	7899903704619	DITA13600	BOBINA DE INGNIÇÃO		NISSAN SENTRA PRIMERA 99/02 3 PINOS	88,17	#912e2e
263	DITA	7899903704626	DITA13601	BOBINA DE INGNIÇÃO		TOYOTA CAMRY 02/05 RAV4 01/05	94,24	#912e2e
264	DITA	7899903704633	DITA13602	BOBINA DE INGNIÇÃO		TOYOTA CAMRY/RAV4/LANCRUIZER 03/06	88,17	#912e2e
265	DITA	7899903704640	DITA13603	BOBINA DE INGNIÇÃO		NISSAN SENTRA PRIMERA 02/06	88,17	#912e2e
266	DITA	7899903704657	DITA13604	BOBINA DE INGNIÇÃO		KIA SEDONA 01/03 HIYUNDAI	88,17	#912e2e
267	DITA	7899903704671	DITA13605	BOBINA DE INGNIÇÃO		HYUNDAI/SUZUKI (SUBST.TODAS Á ÓLEO)	45,6	#912e2e
268	DITA	7899903704688	DITA13606	BOBINA DE INGNIÇÃO		MITSUBISHI LANCER 1.6/SPACE/TR4	91,2	#912e2e
269	DITA	7899903704695	DITA13607	BOBINA DE INGNIÇÃO		XSARA PICASSO 2.0 16V/307/05 2.016V	240,16	#912e2e
270	DITA	7899903704701	DITA13608	BOBINA DE INGNIÇÃO		HONDA FIT 1.4 8V (DIANTEIRA)	95,77	#912e2e
271	DITA	7899903704718	DITA13609	BOBINA DE INGNIÇÃO		HONDA FIT 1.4 8V (TRASEIRA)	95,77	#912e2e
272	DITA	7899903704725	DITA13610	BOBINA DE INGNIÇÃO		HONDA FIT 1,5 16V	95,77	#912e2e
273	DITA	7899903704732	DITA13611	BOBINA DE INGNIÇÃO		OMEGA 3.0 V6	361,76	#912e2e
274	DITA	7899903704749	DITA13612	BOBINA DE INGNIÇÃO		TUCSON 2.0 KIA SPORTAGE 2.0 16V	114	#912e2e
275	DITA	7899903704756	DITA13613	BOBINA DE INGNIÇÃO		HYUNDAI ELANTRA XD COUPE GLX 2.0-	131,61	#912e2e
276	DITA	7899903704763	DITA13614	BOBINA DE INGNIÇÃO		NISSAN TIIDA 07/ 1.8/SENTRA 06/ 2.0	72,97	#912e2e
277	DITA	7899903704770	DITA13615	BOBINA DE INGNIÇÃO		HYUNDAI ACCENT 94/00 1.3/EXCEL 1.3	103,37	#912e2e
278	DITA	7899903704787	DITA13616	BOBINA DE INGNIÇÃO		MITS/ GALANT/HYUNDAI EXCEL 87/92	42,55	#912e2e
279	DITA	7899903704800	DITA13617	BOBINA DE INGNIÇÃO		RENAULT R19/21 1.8 2.0/LAGUNA 2.0	48,64	#912e2e
280	DITA	7899903704817	DITA13618	BOBINA DE INGNIÇÃO		TOYOTA LEXUS/CAMRY/RUNNER	48,64	#912e2e
281	DITA	7899903704824	DITA13619	BOBINA DE INGNIÇÃO		GOL/FOX/SAVEIR/VOYAGE/G6/03>/UP/13>>	83,6	#912e2e
282	DITA	7899903704831	DITA13620	BOBINA DE INGNIÇÃO		NISSAN PATROL 88/97/TOYOTA SERENA	41,04	#912e2e
283	DITA	7899903704848	DITA13621	BOBINA DE INGNIÇÃO		MITSUBISHI ECLIPSE 95/99	53,2	#912e2e
284	DITA	7899903704855	DITA13622	BOBINA DE INGNIÇÃO		CLIO/KANGOO/MEGANE/SCENIC 1.6	57,77	#912e2e
285	DITA	7899903704862	DITA13623	BOBINA DE INGNIÇÃO		HYUNDAI ATOS 98/	42,55	#912e2e
286	DITA	7899903704879	DITA13624	BOBINA DE INGNIÇÃO		JEEP GRAN CHEROKEE 98/02	42,55	#912e2e
287	DITA	7899903704886	DITA13625	BOBINA DE INGNIÇÃO		CIVIC 98/01/ACCORD 98/03	63,84	#912e2e
288	DITA	7899903704909	DITA13626	BOBINA DE INGNIÇÃO		MITSUBISHI/GRAN SUZUKI	76	#912e2e
289	DITA	7899903704916	DITA13627	BOBINA DE INGNIÇÃO		VOLVO C30/C70/S40/S60/V50/V70	103,37	#912e2e
290	DITA	7899903704923	DITA13628	BOBINA DE INGNIÇÃO		TOYOTA RUNNER 00/04	88,17	#912e2e
291	DITA	7899903704930	DITA13629	BOBINA DE INGNIÇÃO		MAZDA PROTEGE 1.8	88,17	#912e2e
292	DITA	7899903704954	DITA13630	BOBINA DE INGNIÇÃO		KIA RIO 95/00	114	#912e2e
293	DITA	7899903704961	DITA13631	BOBINA DE INGNIÇÃO		KIA CARENS RIO 1.5 00/05	114	#912e2e
294	DITA	7899903704978	DITA13632	BOBINA DE INGNIÇÃO		FOCUS 03/07 2.0/ECOSPORT DURATEC	79,04	#912e2e
295	DITA	7899903704992	DITA13633	BOBINA DE INGNIÇÃO		VECTRA 96/ 2.0 16V SFI	100,32	#912e2e
296	DITA	7899903705012	DITA13634	BOBINA DE INGNIÇÃO		GM AGILE/COBALT/SPIN	155,04	#912e2e
297	DITA	7899903705029	DITA13635	BOBINA DE INGNIÇÃO		CITROEN XANTIA/XSARA PEUGEOT 306	273,61	#912e2e
298	DITA	7899903705036	DITA13636	BOBINA DE INGNIÇÃO		FORD FUSION 2.3 16V/MONDEO 4CC 06>09	79,04	#912e2e
299	DITA	7899903705043	DITA13637	BOBINA DE INGNIÇÃO		CAPTIVA 3.6 00>>/OMEGA 3.6 11>>>	109,5	#912e2e
300	DITA	7899903705050	DITA13638	BOBINA DE INGNIÇÃO		CAPTIVA 2.4 2009>>>	109,44	#912e2e
301	DITA	7899903705067	DITA13639	BOBINA DE INGNIÇÃO		CRUZE 1.8 2012/...	352,63	#912e2e
302	DITA	7899903705074	DITA13640	BOBINA DE INGNIÇÃO		CITROEN C4/PEUGEOT 307 -	252,32	#912e2e
303	DITA	7899903705081	DITA13641	BOBINA DE INGNIÇÃO		GM ONIX/ CAMARO 6.2 8 CIL.	91,2	#912e2e
304	DITA	7899903705098	DITA13642	BOBINA DE INGNIÇÃO		30/ CERATO/ KIA SOUL S/ MODULO	91,2	#912e2e
305	DITA	7899903705104	DITA13643	BOBINA DE INGNIÇÃO		NEW CIVIC 1.8 16V CRV 2.016V	130,72	#912e2e
306	DITA	7899903705111	DITA13644	BOBINA DE INGNIÇÃO		TIGUAN 2.0/ AMAROK 2.0 TSI	114	#912e2e
307	DITA	7899903705128	DITA13645	BOBINA DE INGNIÇÃO		UNO 1.0 8V VIVACE/WAY FLEX 010>>>	114	#912e2e
308	DITA	7899903705135	DITA13646	BOBINA DE INGNIÇÃO		A3 1.8 TURBO A6 4.2 A8 3.7	86,64	#912e2e
309	DITA	7899903705159	DITA13647	BOBINA DE INGNIÇÃO		CORSA 1.0/PALIO/SIENA/DOBLO 1.8 8V FLEX	114	#912e2e
310	DITA	7899903705166	DITA13648	BOBINA DE INGNIÇÃO		PALIO/SIENA/STRADA/PUNTO/C/SUP.10>>	114	#912e2e
311	DITA	7899903705173	DITA13649	BOBINA DE INGNIÇÃO		AUDI/GOLF/PASSAT/TOUAREG	106,4	#912e2e
312	DITA	7899903705180	DITA13650	BOBINA DE INGNIÇÃO		NISSAN LIVINA/NISSAN TIIDA 1.8 16V	106,4	#912e2e
313	DITA	7899903705203	DITA13651	BOBINA DE INGNIÇÃO		CHEROKEE/GRAN/DAKOTA/3.7 V6, 4.7 V8	79,04	#912e2e
314	DITA	7899903705210	DITA13652	BOBINA DE INGNIÇÃO		MERCEDES/C240/C280/C320/CL500/CLK320	114	#912e2e
315	DITA	7899903705227	DITA13653	BOBINA DE INGNIÇÃO		STA. FÉ/IX35/SONATA/KIA SOUL/SPORTAGE	88,17	#912e2e
316	DITA	7899903705234	DITA13654	BOBINA DE INGNIÇÃO		KADETT 84>93/VECTRA 88>95	88,17	#912e2e
317	DITA	7899903705241	DITA13655	BOBINA DE INGNIÇÃO		GM BLAZER 2.2/2.4 - S10	106,4	#912e2e
318	DITA	7899903710566	DITA13656	BOBINA DE INGNIÇÃO		FORD TAURUS/EDGE/LINCOLN MKS-KX	88,17	#912e2e
319	DITA	7899903710580	DITA13657	BOBINA DE INGNIÇÃO		B.IGNIÇÃO VOLVO C70/COUPE/S60/S70/S80/V70/ESTATE	106,4	#912e2e
320	DITA	7899903710597	DITA13658	BOBINA DE INGNIÇÃO		HONDA NEW CIVIC 1.8 2014>	106,4	#912e2e
321	DITA	7899903710603	DITA13659	BOBINA DE INGNIÇÃO		TOYOTA ETIOS 1.3/1.5 	106,4	#912e2e
322	DITA	7899903710610	DITA13660	BOBINA DE INGNIÇÃO		FORD FIESTA/ECOSPORT 1.6  	88,17	#912e2e
323	DITA	7899903710627	DITA13661	BOBINA DE INGNIÇÃO		AUDI A1,A3,Q3/SEAT/SKODA	106,4	#912e2e
324	DITA	7899903710634	DITA13662	BOBINA DE INGNIÇÃO		ASUNA/BUICK/CADILAC/JEEP/ISUZU/PASSPORT	53,2	#912e2e
325	DITA	7899903710641	DITA13663	BOBINA DE INGNIÇÃO		HAFEI CHANA/ GEELY /GM SPARK/ LIFAN 320/ TOWNER EFFA	106,4	#912e2e
326	DITA	7899903710658	DITA13664	BOBINA DE INGNIÇÃO		CHERY TIGGO/CHERY A1, QQ6, A5, E5, / CHANA CM5/HAFEI LOBO	106,4	#912e2e
327	DITA	7899903710665	DITA13665	BOBINA DE INGNIÇÃO		CHERY QQ 2012	106,4	#912e2e
328	DITA	7899903710672	DITA13666	BOBINA DE INGNIÇÃO		FORD COURRIER /ECOSPORT /ESCORT 1.6I/FIESTA/KA /MONDEO II 	106,4	#912e2e
329	DITA	7899903710689	DITA13667	BOBINA DE INGNIÇÃO		FIAT NEW UNO/ VIVACE SPORT/FIORINO/GRAND SIENA/PALIO	224,96	#912e2e
330	DITA	7899903710696	DITA13668	BOBINA DE INGNIÇÃO		GM CELTA/PRISMA/MONTANA	106,4	#912e2e
331	DITA	7899903710702	DITA13669	BOBINA DE INGNIÇÃO		CITROËN C3/BERLINGO/NEMO/PEUGEOT RANCH/207/BIPPER/TEPEE	235,61	#912e2e
332	DITA	7899903705265	DITA14601	BICO INJETOR		PALIO/ SIENA/ STRADA/ UNO 99>00	43,77	#912e2e
333	DITA	7899903705272	DITA14603	BICO INJETOR		ROXA/ PALIO/ SIENA 96/ 1.0 1.5 GASOL.	43,77	#912e2e
334	DITA	7899903705289	DITA14604	BICO INJETOR		GOL/ PARATI/ POLO/ SANTANA/ QUANTUN	43,77	#912e2e
335	DITA	7899903705296	DITA14605	BICO INJETOR		PALIO/SIENA/STRADA 16V MPI	43,77	#912e2e
336	DITA	7899903705302	DITA14606	BICO INJETOR		ROSA/PALIO/UNO 1.0 SIENA 1.6 ALCOOL	43,77	#912e2e
337	DITA	7899903705319	DITA14607	BICO INJETOR		LARANJA/ GOL/ PARATI 1.6 8V FLEX	43,77	#912e2e
338	DITA	7899903705326	DITA14608	BICO INJETOR		NOVO FIESTA/ KA ROCAM 1.0/1.3	43,77	#912e2e
339	DITA	7899903705333	DITA14609	BICO INJETOR		FOX/GOL 1.0 16V FLEX	43,77	#912e2e
340	DITA	7899903705340	DITA14610	BICO INJETOR		FIESTA/ ECOSPORT 1.0 8V/16V	43,77	#912e2e
341	DITA	7899903705357	DITA14611	BICO INJETOR		GOL / PARATI/ SAVEIRO/ QUANTUM	43,77	#912e2e
342	DITA	7899903705364	DITA14612	BICO INJETOR		SANTANA/ SAVEIRO 1.8 GASOLINA	43,77	#912e2e
343	DITA	7899903705371	DITA14613	BICO INJETOR		GOL 1.0 16VPOWER 03>	43,77	#912e2e
344	DITA	7899903705395	DITA14615	BICO INJETOR		GOL/ PARATI/ POLO 1.0 16V	43,77	#912e2e
345	DITA	7899903705418	DITA14617	BICO INJETOR		FIAT PALIO, ELBA, SIENA, FORD ESCORT, ROYALE, RENAULT CLIO	93,28	#912e2e
346	DITA	7899903705425	DITA14618	BICO INJETOR		GM S10 2.2 EFI  / BLAZER 2.2 EFI / MONZA EFI  / KADETT EFI 	93,28	#912e2e
347	DITA	7899903705432	DITA14620	BICO INJETOR		CLIO/ SCENIC/ KANGOO 1.0-16V 00>	43,77	#912e2e
348	DITA	7899903705449	DITA14621	BICO INJETOR		HYUNDAI SANTA FÉ/ TUCSON V6 TODOS	58,97	#912e2e
349	DITA	7899903705463	DITA14624	BICO INJETOR		FIAT UNO SPI GASOLINA 1.0, VW GOL SPI GASOLINA  1.0 	93,28	#912e2e
350	DITA	7899903705470	DITA14629	BICO INJETOR		VECTRA 2.2 8V/ BLAZER/ S10 2.2/2.4 MPFI 8V GAS.	58,97	#912e2e
351	DITA	7899903705487	DITA14633	BICO INJETOR		CORSA WAGON/ SEDAN 1.6 8V MPFI 96> GAS	79,04	#912e2e
352	DITA	7899903705494	DITA14634	BICO INJETOR		CORSA 1.0 8V MPFI 96>99 GASOLINA	79,04	#912e2e
353	DITA	7899903705500	DITA14636	BICO INJETOR		GM IPANEMA 1.8L, 2.0L / KADETT 1.8L, 2.0L / MONZA 1.8L, 2.0L	93,28	#912e2e
354	DITA	7899903705517	DITA14637	BICO INJETOR		GM CORSA EFI 1.0 8V	93,28	#912e2e
355	DITA	7899903705548	DITA14645	BICO INJETOR		PICASSO 02>/ XSARA 01>/C4 04>/306/307 02> 	79,04	#912e2e
356	DITA	7899903705555	DITA14646	BICO INJETOR		FIAT BRAVA/ MAREA/1.8 16V	43,77	#912e2e
357	DITA	7899903705562	DITA14647	BICO INJETOR		CLIO/MEGANE/ SCENIC/1.6/2.0 16V	43,77	#912e2e
358	DITA	7899903705579	DITA14648	BICO INJETOR		PALIO 1.4 FLEX	43,77	#912e2e
359	DITA	7899903705586	DITA14649	BICO INJETOR		CLIO II 99>/ KANGOO/ MEGANE/LAGUNA	43,77	#912e2e
360	DITA	7899903705593	DITA14650	BICO INJETOR		GOL/ PARATI/ SANTANA/ SAVEIRO/2.0 97>	43,77	#912e2e
361	DITA	7899903705609	DITA14651	BICO INJETOR		PALIO FIRE 1.0 ECONOMY FLEX	43,77	#912e2e
362	DITA	7899903705616	DITA14652	BICO INJETOR		CLIO/ SCENIC/ MEGANE/1.6 16V GAS.	43,77	#912e2e
363	DITA	7899903705623	DITA14653	BICO INJETOR		PALIO/ SIENA/ STRADA/ DOBLO 1.8 FLEX	43,77	#912e2e
364	DITA	7899903705630	DITA14654	BICO INJETOR		NOVO FORD KA 1.0 FLEX	43,77	#912e2e
365	DITA	7899903705647	DITA14655	BICO INJETOR		FOX/ CROSSFOX 1.6 TOTAL FLEX	43,77	#912e2e
366	DITA	7899903705654	DITA14656	BICO INJETOR		PALIO/ SIENA/ DOBLO/1.8 8V/03>	43,77	#912e2e
367	DITA	7899903705661	DITA14657	BICO INJETOR		VECTRA/ OMEGA/ MAREA/2.0	68,4	#912e2e
368	DITA	7899903705678	DITA14658	BICO INJETOR		SIENA/ IDEA/ BRAVA/ DOBLO/1.6 16V GAS.	43,77	#912e2e
369	DITA	7899903705685	DITA14659	BICO INJETOR		PALIO/ SIENA/ UNO/1.3 FIRE 8V T. FLEX	43,77	#912e2e
370	DITA	7899903705692	DITA14660	BICO INJETOR		FIORINO/ PALIO/ STRADA/ SIENA/1.5 MPI	43,77	#912e2e
371	DITA	7899903705708	DITA14661	BICO INJETOR		TOYOTA COROLLA/ FIELDER 1.8 APÓS 2002>>	79,04	#912e2e
372	DITA	7899903707252	DITA14662	BICO INJETOR		VW POLO 1.0 16V CONECTOR REDONDO  2001>	46,12	#912e2e
373	DITA	7899903707269	DITA14663	BICO INJETOR		PEUGEOT 206/207 1.4 8V/CITROEN: C3 1.4 8V 	79,04	#912e2e
374	DITA	7899903710894	DITA14664	BICO INJETOR		GM ASTRA, VECTRA, ONIX FLEX, NOVO CORSA, COBALT, PRISMA	79,04	#912e2e
375	DITA	7899903710900	DITA14665	BICO INJETOR		GM ONIX 1.0 FLEX, PRISMA 1.0 FLEX	79,04	#912e2e
376	DITA	7899903710917	DITA14666	BICO INJETOR		NISSAN MARCH, VERSA 1.6 16V FLEX, MITSUBISHI ASX 2.0 16V FLEX	79,04	#912e2e
377	DITA	7899903710924	DITA14667	BICO INJETOR		FIAT PUNTO 1.6 16V, PALIO 1.6 16V, FIAT IDEA 1.6 16V FLEX	79,04	#912e2e
378	DITA	7899903710931	DITA14668	BICO INJETOR		FIAT IDEA 1.4 FLEX, PALIO, SIENA 1.4, STRADA, UNO 1.4 FLEX	79,04	#912e2e
379	DITA	7899903710948	DITA14669	BICO INJETOR		FIAT UNO WAY, VIVACE 1.4, PUNTO 1.4, PALIO 1.4 EVO FLEX 	79,04	#912e2e
380	DITA	7899903711945	DITA14670	BICO INJETOR		FIAT PALIO / FORD ESCORT / RENAULT CLIO / VW GOL  	93,28	#912e2e
381	DITA	7899903711952	DITA14671	BICO INJETOR		OPEL ASTRA 1.8I, VECTRA A, ASTRA 1.8I, VECTRA A 1.8I, KADETT E 1.8I 	93,28	#912e2e
382	DITA	7899903711969	DITA14672	BICO INJETOR		GM CORSA EFI 1.4/1.6 MONOPONTO	93,28	#912e2e
383	DITA	7899903705272	DITA14700	BICO INJETOR		VW GOL II 1.0MI 8V 96>99 /GOL SPECIAL /GOL III 1.0MI GAS 	80,25	#912e2e
384	DITA	7899903713024	DITA14701	BICO INJETOR		FORD FIESTA II 8V /KA 8V/ ESCORT 8V/SW /COURIER 8V/VAN ROCAM	80,25	#912e2e
385	DITA	7899903713031	DITA14702	BICO INJETOR		GM ASTRA 1.8 MPFI 98>01 /ASTRA  2.0 MPFI 98>08 /ZAFIRA 2.0 MPFI 8V 01>08	79,04	#912e2e
386	DITA	7899903713048	DITA14703	BICO INJETOR		GM ASTRA 2.0 SFI 16V 99>05 / SEDAN 2.0 SFI 16V 99>05 / ZAFIRA 2.0 SFI 16V 	80,25	#912e2e
387	DITA	7899903713055	DITA14704	BICO INJETOR		GM CORSA SEDAN, HATCH SUPER 1.0 MPFI 2P/4P 1996>1999	79,04	#912e2e
388	DITA	7899903713062	DITA14705	BICO INJETOR		VW GOL II 1.0 MI 8V 98>99 / GOL III 1.0 MI 99>05 / GOL II SPECIAL 1.0 MI 8V ALC	80,25	#912e2e
389	DITA	7899903713079	DITA14706	BICO INJETOR		FIAT MAREA 2.4 MPI 20V / MAREA WEEK 2.4 MPI 20V / BRAVA 2.0 /STILO MPI  2.4 20V	80,25	#912e2e
390	DITA	7899903713086	DITA14707	BICO INJETOR		FIAT DOBLÒ 1.3 MPFI 16V / PALIO FIRE 1.0/1.3 MPI 16V / SIENA 1.0/1.3 MPI 16V	79,04	#912e2e
391	DITA	7899903713093	DITA14708	BICO INJETOR		VW GOL III 1.0 16V TURBO 2000>2005 GAS / PARATI III 1.0 16V TURBO 	79,04	#912e2e
392	DITA	7899903713109	DITA14709	BICO INJETOR		AUDI A3 1.8 T / TT 1.8 T COUPE / ROADSTER / SEAT CORDOBA 1.8/ VW GOLF IV / POLO 1.8 GTI	81,62	#912e2e
393	DITA	7899903713116	DITA14710	BICO INJETOR		GM CORSA SEDAN 1.0 MPFI 2000>2005 ALCOOL	80,25	#912e2e
